Company,Target Variable,Source Feature,Lag,F_stat,p_value_perm,B_valid,block,T,p_value_perm_bh,significant_perm_bh,Flag
ALLEGRO,Wolumen,sentiment_intensity,1,0.0048587222683716,0.940149625935162,400,10,250,0.9975062344139652,False,False
ALLEGRO,Wolumen,sentiment_divergence,1,0.1346267644077901,0.713216957605985,400,10,250,0.9975062344139652,False,False
ALLEGRO,Wolumen,positive_view_share,1,0.0004809132955529,0.9900249376558604,400,10,250,0.9975062344139652,False,False
ALLEGRO,Wolumen,negative_view_share,1,0.0751507393998638,0.7630922693266833,400,10,250,0.9975062344139652,False,False
ALLEGRO,Wolumen,sentiment_momentum,6,0.5048842268751852,0.5586034912718204,400,10,250,0.9975062344139652,False,False
ALLEGRO,Wolumen,retweet_virality,2,0.5520856858134215,0.5286783042394015,400,10,250,0.9975062344139652,False,False
ALLEGRO,Wolumen,log1p_total_views,2,1.225890315492228,0.2668329177057356,400,10,250,0.9975062344139652,False,False
ALLEGRO,Wolumen,log1p_total_retweet_count,2,0.2258599217689549,0.8079800498753117,400,10,250,0.9975062344139652,False,False
ALLEGRO,Wolumen,log1p_tweet_volume,2,0.17810460207044,0.7805486284289277,400,10,250,0.9975062344139652,False,False
ALLEGRO,Wolumen,log1p_Positive,1,0.7523330736671304,0.4214463840399002,400,10,250,0.9975062344139652,False,False
ALLEGRO,Wolumen,log1p_Neutral,3,1.4671961782069929,0.2618453865336658,400,10,250,0.9975062344139652,False,False
ALLEGRO,Wolumen,log1p_Negative,2,0.1434013430583265,0.8478802992518704,400,10,250,0.9975062344139652,False,False
ALLEGRO,Wolumen,log1p_view_count_Positive,1,1.1081194764681424,0.2618453865336658,400,10,250,0.9975062344139652,False,False
ALLEGRO,Wolumen,log1p_view_count_Neutral,3,1.907173089139577,0.1496259351620947,400,10,250,0.9975062344139652,False,False
ALLEGRO,Wolumen,log1p_view_count_Negative,2,1.0389790630294855,0.3291770573566084,400,10,250,0.9975062344139652,False,False
ALLEGRO,Wolumen,log1p_retweet_count_Positive,1,0.0563887676926245,0.8104738154613467,400,10,250,0.9975062344139652,False,False
ALLEGRO,Wolumen,log1p_retweet_count_Neutral,3,1.0348121342676877,0.3591022443890274,400,10,250,0.9975062344139652,False,False
ALLEGRO,Wolumen,log1p_retweet_count_Negative,1,0.1460384289046269,0.7007481296758105,400,10,250,0.9975062344139652,False,False
ALLEGRO,Return,tweet_volume,1,0.0219722953097165,0.8703241895261845,400,10,250,1.0,False,False
ALLEGRO,Return,view_count_Negative,1,0.2067327054203072,0.6084788029925187,400,10,250,1.0,False,False
ALLEGRO,Return,view_count_Neutral,1,1.823026228510656,0.1571072319201995,400,10,250,1.0,False,False
ALLEGRO,Return,view_count_Positive,1,2.027157588844051,0.1571072319201995,400,10,250,1.0,False,False
ALLEGRO,Return,retweet_count_Negative,1,0.1537895461860166,0.5885286783042394,400,10,250,1.0,False,False
ALLEGRO,Return,retweet_count_Neutral,1,0.3931944541825418,0.5012468827930174,400,10,250,1.0,False,False
ALLEGRO,Return,retweet_count_Positive,1,0.1975609458325437,0.5187032418952618,400,10,250,1.0,False,False
ALLEGRO,Return,total_views,1,1.2696853368138137,0.2344139650872818,400,10,250,1.0,False,False
ALLEGRO,Return,total_retweet_count,1,0.0074366767125293,0.912718204488778,400,10,250,1.0,False,False
ALLEGRO,Return,abnormal_tweet_volume,1,0.0035679303875151,0.9600997506234414,400,10,250,1.0,False,False
ALLEGRO,Return,tweet_volume_ratio,2,0.033713662216883,0.9301745635910224,400,10,250,1.0,False,False
ALLEGRO,Return,Negative,1,0.0538716610886935,0.770573566084788,400,10,250,1.0,False,False
ALLEGRO,Return,Neutral,1,0.0105410545936133,0.9102244389027432,400,10,250,1.0,False,False
ALLEGRO,Return,Positive,1,0.0015774381375867,0.9650872817955112,400,10,250,1.0,False,False
ALLEGRO,Return,sentiment_score,1,0.0717521105240217,0.6807980049875312,400,10,250,1.0,False,False
ALLEGRO,Return,sentiment_polarity,1,0.7062837382478098,0.42643391521197,400,10,250,1.0,False,False
ALLEGRO,Return,view_weighted_polarity,1,0.0021893850121259,0.9750623441396508,400,10,250,1.0,False,False
ALLEGRO,Return,sentiment_intensity,1,0.867156612073104,0.371571072319202,400,10,250,1.0,False,False
ALLEGRO,Return,sentiment_divergence,1,0.5272588966286501,0.4962593516209476,400,10,250,1.0,False,False
ALLEGRO,Return,positive_view_share,1,1.2214150738782907,0.256857855361596,400,10,250,1.0,False,False
ALLEGRO,Return,negative_view_share,1,0.8552108112644444,0.3266832917705736,400,10,250,1.0,False,False
ALLEGRO,Return,sentiment_momentum,6,0.0536242527915239,1.0,400,10,250,1.0,False,False
ALLEGRO,Return,retweet_virality,1,0.6282989945241407,0.4314214463840399,400,10,250,1.0,False,False
ALLEGRO,Return,log1p_total_views,1,2.383272227949176,0.1321695760598503,400,10,250,1.0,False,False
ALLEGRO,Return,log1p_total_retweet_count,1,0.0952993990363091,0.7605985037406484,400,10,250,1.0,False,False
ALLEGRO,Return,log1p_tweet_volume,1,0.000219088194235,0.9875311720698254,400,10,250,1.0,False,False
ALLEGRO,Return,log1p_Positive,1,0.0249551195014099,0.8778054862842892,400,10,250,1.0,False,False
ALLEGRO,Return,log1p_Neutral,1,0.0409106785356263,0.8453865336658354,400,10,250,1.0,False,False
ALLEGRO,Return,log1p_Negative,1,0.3109911376886256,0.600997506234414,400,10,250,1.0,False,False
ALLEGRO,Return,log1p_view_count_Positive,1,0.8271854573104406,0.3740648379052369,400,10,250,1.0,False,False
ALLEGRO,Return,log1p_view_count_Neutral,1,0.3676874675613145,0.5610972568578554,400,10,250,1.0,False,False
ALLEGRO,Return,log1p_view_count_Negative,1,2.088993068408241,0.1471321695760598,400,10,250,1.0,False,False
ALLEGRO,Return,log1p_retweet_count_Positive,1,0.0215437317694326,0.8952618453865336,400,10,250,1.0,False,False
ALLEGRO,Return,log1p_retweet_count_Neutral,1,1.3916399188089463,0.2493765586034912,400,10,250,1.0,False,False
ALLEGRO,Return,log1p_retweet_count_Negative,1,3.041309445328443,0.0822942643391521,400,10,250,1.0,False,False
ALLEGRO,Change,tweet_volume,2,0.0138704183424179,0.970074812967581,400,10,250,0.9975062344139652,False,False
