Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2024-05-16,17850,17970,17460,17590,4729
2024-05-17,17500,17760,17410,17720,2818
2024-05-20,17680,17850,17410,17450,2995
2024-05-21,17450,17530,17110,17400,2591
2024-05-22,17400,17400,16930,17270,2546
2024-05-23,17240,17390,17070,17120,1655
2024-05-24,17070,17440,16810,17400,1789
2024-05-27,17430,17540,17120,17120,1218
2024-05-28,17270,17570,16980,17140,1816
2024-05-29,17130,17270,16950,17130,1568
2024-05-31,17130,17500,16810,17340,6393
2024-06-03,17400,17500,17240,17280,1368
2024-06-04,17200,17370,17140,17170,1439
2024-06-05,17190,17430,17060,17390,1397
2024-06-06,17400,17880,17250,17800,2912
2024-06-07,17900,17900,17300,17430,2747
2024-06-10,17490,17510,17250,17400,2224
2024-06-11,17310,17540,17160,17340,2903
2024-06-12,17340,17850,17340,17760,3188
2024-06-13,17540,17550,16570,16810,5851
2024-06-14,17000,17150,16540,16680,4871
2024-06-17,16810,17280,16720,17220,2294
2024-06-18,17290,17620,16970,17100,4167
2024-06-19,17060,17420,17050,17110,2566
2024-06-20,17110,17130,16870,16990,1854
2024-06-21,17020,17090,16670,16880,7834
2024-06-24,16810,17310,16800,17110,2327
2024-06-25,17160,17260,16840,16880,2429
2024-06-26,16980,17180,16810,17050,2879
2024-06-27,16920,17250,16920,17140,1907
2024-06-28,17250,17250,16960,17090,2791
2024-07-01,17110,17350,16940,16950,3197
2024-07-02,16960,17070,16550,16700,2735
2024-07-03,16700,16890,16430,16510,3027
2024-07-04,16690,16980,16570,16980,1228
2024-07-05,17000,17130,16670,16810,928
2024-07-08,16810,16950,16710,16930,1123
2024-07-09,16920,17070,16790,17060,2087
2024-07-10,17060,17090,16740,16860,2428
2024-07-11,16860,17070,16740,17020,2295
2024-07-12,17070,17500,16900,17480,3505
2024-07-15,17500,17500,17130,17360,2087
2024-07-16,17320,17320,16700,16700,4613
2024-07-17,16700,16840,16020,16400,5304
2024-07-18,16400,16810,16160,16700,3861
2024-07-19,16600,16610,16360,16390,2203
2024-07-22,16420,16760,16420,16580,984
2024-07-23,16530,16670,16220,16290,3028
2024-07-24,16160,16280,15880,15980,2979
2024-07-25,15700,15910,15320,15800,5280
2024-07-26,15710,15770,15420,15550,3116
2024-07-29,15740,15750,15170,15250,1818
2024-07-30,15260,15470,14920,14920,3777
2024-07-31,15060,15420,15050,15190,4837
2024-08-01,15300,15300,14710,14750,2992
2024-08-02,14660,14900,14260,14740,3832
2024-08-05,14350,14670,14050,14580,4572
2024-08-06,14800,14910,14140,14340,3751
2024-08-07,14450,14630,13980,14310,3966
2024-08-08,14340,14680,13970,14570,2742
2024-08-09,14610,14750,14080,14170,2797
2024-08-12,14280,14900,14270,14830,1737
2024-08-13,14890,14890,14510,14630,1892
2024-08-14,14690,14780,14140,14270,3769
2024-08-16,14510,15060,14420,14930,6140
2024-08-19,14970,14970,14540,14790,3174
2024-08-20,14910,15240,14710,14740,2105
2024-08-21,14940,14940,14630,14840,1924
2024-08-22,14870,15120,14670,14740,1914
2024-08-23,14740,14860,14520,14700,1971
2024-08-26,14790,14790,14410,14520,1013
2024-08-27,14600,14650,14310,14650,3558
2024-08-28,14510,14620,14260,14340,1406
2024-08-29,14300,14720,14260,14670,2917
2024-08-30,14750,14770,14550,14740,2937
2024-09-02,14750,15460,14430,15290,4655
2024-09-03,15200,15780,15100,15120,4489
2024-09-04,14930,15160,14760,14870,2660
2024-09-05,14870,15170,14640,14690,2142
2024-09-06,14670,14690,14060,14140,2636
2024-09-09,14140,14270,14020,14140,2392
2024-09-10,14140,14190,13830,14000,1888
2024-09-11,14080,14130,13620,13670,3893
2024-09-12,13770,14330,13770,14140,2987
2024-09-13,14150,14570,13940,14480,3508
2024-09-16,14500,14780,14400,14540,4078
2024-09-17,14540,14910,14530,14790,3704
2024-09-18,14840,14840,14410,14590,2843
2024-09-19,14610,15020,14590,14850,7724
2024-09-20,14850,14860,14010,14080,13319
2024-09-23,14100,14500,13850,14350,3867
2024-09-24,14350,14590,14270,14490,3411
2024-09-25,14500,15140,14410,15010,5672
2024-09-26,14600,15940,14520,15660,21363
2024-09-27,15570,15880,15500,15830,4220
2024-09-30,15690,15940,15510,15790,4138
2024-10-01,15900,16360,15700,16050,4125
