Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2024-09-06,134.5,134.75,131.55,131.7,724899
2024-09-09,132,134.35,131.3,133.4,341142
2024-09-10,133.4,133.75,130.75,131.5,678575
2024-09-11,132.8,134.5,130.9,131.7,506801
2024-09-12,134.3,136.5,133.85,135,689514
2024-09-13,136,138,134.5,138,442910
2024-09-16,138.5,139.35,135.85,138.6,459418
2024-09-17,139,142.65,139,141,795086
2024-09-18,140.2,141.35,139.55,140.75,512885
2024-09-19,142.8,148.3,142.75,146.15,1085680
2024-09-20,146.95,148,145.05,146.85,2137442
2024-09-23,147,149.85,145.2,149.85,457677
2024-09-24,156.1,159.4,156,157.15,1415752
2024-09-25,157.15,157.85,154.7,156.05,618375
2024-09-26,158.2,165,158.2,163.7,1172255
2024-09-27,163,164.4,160.3,163.55,927401
2024-09-30,164.3,166.8,158.25,159.35,1000143
2024-10-01,160.5,163.25,154,162.05,950959
