Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2024-05-13,706.997,716.552,691.711,699.354,22882.514135206
2024-05-14,695.533,715.118,692.189,711.297,22079.710716411
2024-05-15,715.596,728.972,711.774,718.462,24516.381327826
2024-05-16,720.373,725.628,704.131,708.431,22802.966469197
2024-05-17,708.431,715.118,699.832,714.163,30713.77251777
2024-05-20,718.94,728.972,713.685,728.972,22304.746876829
2024-05-21,728.016,731.838,714.163,731.838,26943.631820898
2024-05-22,734.704,776.742,731.838,763.366,49073.583168471
2024-05-23,764.322,764.799,742.825,749.991,39271.426692568
2024-05-24,750.946,762.411,740.914,756.678,23271.879026721
2024-05-27,762.411,765.755,752.379,760.5,26030.927021433
2024-05-28,765,768.5,734,738.5,54359
2024-05-29,738,746.5,725.5,740.5,30017
2024-05-31,738,747.5,721.5,747.5,236694
2024-06-03,747.5,758.5,741.5,741.5,19100
2024-06-04,741.5,745,728,731.5,13710
2024-06-05,734,744.5,734,744.5,17605
2024-06-06,745,749,723.5,726,13528
2024-06-07,733,734,713,718.5,17605
2024-06-10,715,718.5,678.5,687,26656
2024-06-11,687,693.5,664,666,28242
2024-06-12,670,697,667,690,32707
2024-06-13,696.5,698,668,675.5,14078
2024-06-14,675,679,653.5,672.5,24138
2024-06-17,671,683.5,669.5,676.5,14283
2024-06-18,673,685,665,673.5,18016
2024-06-19,674,680,668,675,12276
2024-06-20,674.5,675,653.5,665.5,28232
2024-06-21,665.5,697,661,673,75235
2024-06-24,676,709.5,675.5,709,22535
2024-06-25,703,706.5,693.5,695.5,12893
2024-06-26,705.5,709,685,687.5,14173
2024-06-27,670.5,703,670.5,694,19896
2024-06-28,696,703,691.5,697,28731
2024-07-01,697,705,694,699.5,14732
2024-07-02,699.5,702.5,683.5,686,16465
2024-07-03,686,705,686,699.5,14433
2024-07-04,700,705,693,700,15962
2024-07-05,701,703,694,694.5,13479
2024-07-08,700,701.5,686.5,694,19889
2024-07-09,695,702,688,693.5,20847
2024-07-10,694,699,676.5,677,17195
2024-07-11,681,682,672.5,678,19596
2024-07-12,675,692.5,672.5,684.5,33084
2024-07-15,687,689,677,684.5,18069
2024-07-16,681,687,667.5,672.5,16247
2024-07-17,668.5,673,650,657.5,24305
2024-07-18,657.5,667.5,647,664,21802
2024-07-19,664,665.5,652,659,17586
2024-07-22,659,680,658.5,673,12348
2024-07-23,677,677,655.5,662.5,12900
2024-07-24,656,658.5,639,639,14092
2024-07-25,632,643,626.5,639,17322
2024-07-26,639,646.5,634.5,645.5,11465
2024-07-29,645,651.5,630,636.5,10656
2024-07-30,636.5,641,616.5,616.5,12824
2024-07-31,616.5,641,616.5,637.5,29386
2024-08-01,638.5,642.5,620,622.5,20456
2024-08-02,619,627.5,606,623,26148
2024-08-05,605.5,615.5,587,609.5,16561
2024-08-06,611.5,616,578,592,28670
2024-08-07,595.5,597.5,574,587.5,24537
2024-08-08,585,594,566,590,29141
2024-08-09,594,596,576.5,582,21069
2024-08-12,585,600,579.5,596.5,16435
2024-08-13,596.5,602.5,589,594,17183
2024-08-14,597,602.5,586.5,590.5,22026
2024-08-16,599,610,593.5,603.5,25245
2024-08-19,603,613.5,589.5,613,23718
2024-08-20,615,616,598.5,603.5,17021
2024-08-21,599,609,597,599,21702
2024-08-22,603,604,583.5,595,11333
2024-08-23,599,607.5,589.5,600,19811
2024-08-26,600,604.5,589,592,10744
2024-08-27,592,593,582,588,17849
2024-08-28,581.5,596,578,588.5,16039
2024-08-29,588,611,588,593.5,24903
2024-08-30,601,605.5,593,602,46776
2024-09-02,594,616.5,584,610,14967
2024-09-03,610,615,591,591,12961
2024-09-04,590,590,578,585,18028
2024-09-05,585.5,590,555,560.5,17336
2024-09-06,567,583,558,567.5,26241
2024-09-09,570,580,565,573,21236
2024-09-10,580,580,562,573,23611
2024-09-11,573,574,561,562,17387
2024-09-12,570,580,569.5,573.5,9314
2024-09-13,579.5,583.5,572.5,581.5,22358
2024-09-16,584,597.5,582.5,595.5,11575
2024-09-17,600,607,596,601.5,34044
2024-09-18,607,607.5,584,593.5,16703
2024-09-19,600,608.5,594.5,602,41271
2024-09-20,605,607.5,574,591.5,106898
2024-09-23,592,600,584.5,591,9676
2024-09-24,591,609.5,591,604.5,43388
2024-09-25,604.5,604.5,592,594.5,14143
2024-09-26,593,614.5,593,605.5,21385
2024-09-27,605.5,614.5,600,611,22185
2024-09-30,610,610,595.5,597.5,20469
2024-10-01,609.5,609.5,590,594,26016
2024-10-02,594,599,583.5,588.5,15034
